id,rated,variant,speed,perf,created_at_ms,last_move_at_ms,status,winner,moves,turns,opening_name,opening_eco,white_name,white_id,white_rating,black_name,black_id,black_rating,created_at,last_move_at
qbIClidV,True,standard,blitz,blitz,1709813696677,1709813940989,mate,white,d4 d5 c4 e6 Nc3 Nf6 cxd5 Be7 dxe6 Bxe6 e4 O-O Nf3 Bg4 Be2 Bb4 Qd3 Re8 e5 Nd5 O-O Nxc3 bxc3 Be7 h3 Be6 Bd1 g6 Bc2 Nc6 g4 Na5 Rb1 Bc4 Qe4 Bxf1 Kxf1 c6 Bd2 Nc4 Bc1 Ba3 Bh6 Rb8 Bb3 b5 Qf4 Bf8 Bg5 Be7 Bh6 a5 a3 a4 Ba2 Nxa3 Qxf7+ Kh8 Qg7#,,Queen's Gambit Declined: Exchange Variation,D35,spellbind,spellbind,1952,Sindaengine,sindaengine,1938,2024-03-07 12:14:56.677,2024-03-07 12:19:00.989
C6VDzj97,True,standard,blitz,blitz,1709813437187,1709813687547,resign,black,e4 c5 Nf3 d6 d3 Nf6 Be2 g6 h3 Bg7 O-O Nc6 c3 Rb8 Be3 b5 Nbd2 a5 Rb1 O-O Nh2 Qc7 f4 b4 c4 Bd7 b3 Ra8 Ng4 Nxg4 Bxg4 Bxg4 Qxg4 a4 Nf3 e6 f5 exf5 exf5 axb3 axb3 Ne5 Nxe5 Bxe5 f6 Ra2 Qg5 Qb7 Rf2 Rfa8 Qh6 Bxf6 g4 Bg7 Qf4 Rxf2 Bxf2 Ra2 Qxd6 Bd4 Qd8+ Kg7 Bxd4+ cxd4 Qxd4+ f6 Qe4 Qc7 Qh1 Qg3+,,Sicilian Defense: Modern Variations,B50,Cbbilal06,cbbilal06,1969,spellbind,spellbind,1946,2024-03-07 12:10:37.187,2024-03-07 12:14:47.547
nSwdgc3W,True,standard,blitz,blitz,1709812949139,1709813176650,resign,white,e4 c5 c3 d5 exd5 Qxd5 Nf3 Bg4 Be2 Nf6 O-O Nc6 h3 Bh5 Ne1 Bxe2 Qxe2 e6 d3 Be7 Nd2 O-O Nb3 Rfd8 Be3 b6 d4 cxd4 Nxd4 Nxd4 Bxd4 Rac8 Nf3 Qh5 Qc2 Qxf3 gxf3 Rxd4 Qe2 Rh4 Kh2 Bd6+ Kg2 Rc5 Rh1 Nd5 Kf1 Nf4 Qd2 Rd5 Qe3 Bc5 Qc1 Nd3 Qc2 Bxf2 Rd1,,"Sicilian Defense: Alapin Variation, Barmen Defense",B22,iambat12345,iambat12345,1953,spellbind,spellbind,1952,2024-03-07 12:02:29.139,2024-03-07 12:06:16.650
OEXKhrnY,True,standard,blitz,blitz,1709812810087,1709812946380,mate,white,d4 b6 e4 Bb7 Bd3 e6 Ne2 d5 e5 c5 c3 cxd4 cxd4 Nc6 a3 g6 Nd2 Bg7 Nf3 Nge7 O-O O-O Ng3 a6 h4 Na5 h5 b5 hxg6 Nxg6 Nh5 Nc4 Nxg7 Kxg7 g3 Rc8 Kg2 Rh8 Rh1 h5 Ng5 h4 Qf3 Ba8 Qxf7+ Kh6 Qxg6#,,English Defense,A40,spellbind,spellbind,1946,alfonso30,alfonso30,1934,2024-03-07 12:00:10.087,2024-03-07 12:02:26.380
24MEVB9M,True,standard,blitz,blitz,1709812704930,1709812800630,resign,black,d4 Nf6 Nc3 d5 e4 dxe4 Bg5 e6 Nxe4 Be7 Bxf6 Bxf6 c3 Be7 Bd3 O-O Qf3 Nd7 Ne2 Nf6 N2g3 c5 dxc5 Bd7 Rd1 Bc6 O-O Qc7 b4 a6 a3 Rfd8 Qe3 Ng4 Qf4 Qxf4,,"French Defense: Classical Variation, Burn Variation",C11,Salgadojl,salgadojl,1954,spellbind,spellbind,1941,2024-03-07 11:58:24.930,2024-03-07 12:00:00.630
eLz3WukD,True,standard,blitz,blitz,1709812503097,1709812672429,resign,white,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 Be3 Ng4 Qd2 Nxe3 Qxe3 Nc6 O-O-O Nxd4 Qxd4 e5 Qe3 Be7 Kb1 O-O g3 Be6 f4 f6 Nd5 Rc8 b3 Bxd5 Rxd5 Qc7 Bc4 b5 Rc5+ bxc4 Rxc7 Rxc7 Qb6 Rfc8 fxe5 dxe5 Qxa6 cxb3 cxb3 Rc6 Qd3 Ba3 Qd5+ Kh8 Qd2 Rc2 Qxc2 Rxc2 Kxc2 h6 Kc3 Kh7 b4 g6 Kb3,,"Sicilian Defense: Najdorf Variation, English Attack, Anti-English",B90,cadjinjo,cadjinjo,1886,spellbind,spellbind,1947,2024-03-07 11:55:03.097,2024-03-07 11:57:52.429
J7iBXIVn,True,standard,blitz,blitz,1709812337986,1709812487908,resign,white,d4 g6 c4 Nf6 Nc3 Bg7 e4 c6 Nf3 d5 cxd5 cxd5 e5 Nfd7 Nxd5 Nxe5 dxe5 e6 Nc3 Qxd1+ Nxd1 O-O Bc4 a6 a4 Nc6 Bg5 Nxe5 Nxe5 Bxe5 O-O b6 Be3 Bb7 Bxb6 Rac8 Ne3 Bf4 Bb3 Bxe3 fxe3 Rb8 a5 Be4 Rac1 Rb7 Bc4,,King's Indian Defense: Normal Variation,E70,spellbind,spellbind,1942,crackleinad,crackleinad,1928,2024-03-07 11:52:17.986,2024-03-07 11:54:47.908
236YURgY,True,standard,blitz,blitz,1709812073989,1709812329954,mate,black,d4 e6 c4 c5 d5 exd5 cxd5 d6 e4 Nf6 Nc3 Be7 h3 O-O Nf3 a6 a4 b6 Be2 Bb7 O-O Re8 Qc2 Nbd7 Bf4 Rc8 Nd2 Ne5 Bh2 Bf8 Rfe1 c4 f4 Nd3 Bxd3 cxd3 Qxd3 Qc7 e5 Qc5+ Kh1 Nxd5 Nce4 Qc2 Qxc2 Rxc2 Rac1 Rxb2 Nc4 Ra2 Ncxd6 Bxd6 Nxd6 Nxf4 Rc7 Bxg2+ Kg1 Nxh3#,,Benoni Defense: King's Pawn Line,A65,spellbind,spellbind,1947,TheDoor,thedoor,1997,2024-03-07 11:47:53.989,2024-03-07 11:52:09.954
BenAhEpm,True,standard,blitz,blitz,1709811709577,1709812069870,draw,,d4 Nf6 c4 e6 Nc3 d5 Bf4 c6 f3 dxc4 e4 b5 d5 cxd5 exd5 a6 dxe6 Qxd1+ Rxd1 Bxe6 g3 Nc6 Bg2 Nb4 Rd2 Nd3+ Kd1 Bb4 a3 Ba5 Rc2 Bb6 Nge2 Nf2+ Kd2 O-O-O+ Kc1 Nxh1 Bxh1 Nd5 Nxd5 Rxd5 Bg2 Rhd8 Nc3 Rd3 Bf1 Rxf3 Bg2 Rfd3 Be4 R3d7 h4 Bc7 Bg5 f6 Be3 Bxg3 Bxh7 Bxh4 Bb6 Bg5+ Kb1 Re8 Bg6 Rh8 Ka2 Bd5 Bf5 Rh1 Nxd5 Rd1 Bxd7+ Kxd7 Nb4 Bf4 Bf2 g5 Nxa6 Kc6 Nc5 Bc7 Ne4 Be5 b3 Kd5 Nc3+ Bxc3 Rxc3 cxb3+ Rxb3 Rd2+ Rb2 Rxb2+ Kxb2 Kc4 Bg3 f5 Be5 g4 Bf4 Kd3 Kb3 Ke4 Bc7 f4 Kb4 f3 Bg3 Ke3 Kxb5 f2 Bxf2+ Kxf2 a4 g3 a5 g2 a6 g1=Q a7 Qg5+ Kb6 Qg6+ Kb7 Qf7+ Kb8 Qxa7+ Kxa7,,Queen's Gambit Declined: Harrwitz Attack,D35,al1sh0ck,al1sh0ck,1819,spellbind,spellbind,1949,2024-03-07 11:41:49.577,2024-03-07 11:47:49.870
CTZNOkOn,True,standard,rapid,rapid,1709810309312,1709811243884,resign,white,d4 d5 c4 c6 Nf3 Nf6 Nc3 e6 e3 Bd6 Bd3 dxc4 Bxc4 Nbd7 a4 O-O e4 Bc7 e5 Nd5 h4 Ba5 Bd2 Nxc3 bxc3 Nb6 Bd3 Nd5 Bxh7+ Kh8 Qc2 Bxc3 Bxc3 Nxc3 Qxc3 Kxh7 Ng5+ Kg8 Qd3 g6 Qe3 Qa5+ Kf1 Kg7 h5 Rh8 h6+ Kf8 Qa3+ Ke8 Qf3 Qc7 Qf6 Rf8 h7,,Semi-Slav Defense: Main Line,D45,spellbind,spellbind,2062,daneg,daneg,2075,2024-03-07 11:18:29.312,2024-03-07 11:34:03.884
c83gDwSE,True,standard,rapid,rapid,1709809838127,1709810144693,timeout,black,e4 c5 Nf3 d6 c3 Nf6 Qc2 Nc6 d4 cxd4 cxd4 d5 e5 Ne4 a3 Bf5 Bd3 Rc8 Nc3 e6 O-O Be7,,"Sicilian Defense: Delayed Alapin Variation, with d6",B50,Sternale,sternale,1973,spellbind,spellbind,2050,2024-03-07 11:10:38.127,2024-03-07 11:15:44.693
4ZZmZePR,True,standard,rapid,rapid,1709806863630,1709808403974,outoftime,white,e4 c5 f4 d5 e5 Nc6 Nc3 Nh6 Nf3 Bg4 Be2 e6 d3 Be7 O-O Qb6 Bd2 Nf5 Na4 Qc7 Qe1 b5 Nc3 Qb6 a4 b4 Nd1 h5 c3 a5 Qf2 Bxf3 Bxf3 Qc7 Ne3 Nxe3 Bxe3 Qb6 Qg3 g6 Qf2 h4 cxb4 Qxb4 Rfc1 Nd4 Bxd4 cxd4 Qc2 O-O b3 Ra7 Qb2 Rb8 Rab1 Rab7 Qf2 Qa3 Bd1 Qb4 Rc2 Qb6 Rbc1 Kg7 Rc6 Qb4 g4 hxg3 hxg3 Rb6 Rc7 R6b7 Rxb7 Rxb7 g4 Qb6 f5 exf5 gxf5 Bg5 f6+ Kf8 Rc8+,,Sicilian Defense: McDonnell Attack,B21,mohammed-helal,mohammed-helal,2060,spellbind,spellbind,2066,2024-03-07 10:21:03.630,2024-03-07 10:46:43.974
ZARlXCMo,True,standard,blitz,blitz,1709734303480,1709734480571,mate,black,d4 Nf6 c4 e6 Nc3 c5 d5 exd5 cxd5 d6 Bg5 g6 Bxf6 Qxf6 e4 Bg7 Nf3 Bg4 Be2 Nd7 h3 Bxf3 Bxf3 O-O O-O Rfe8 Re1 a6 a3 Rab8 b4 b5 bxc5 Nxc5 Rb1 Qxc3 Rc1 Qxa3 Qc2 Nd3 Re3 Qxc1+ Qxc1 Nxc1 Rc3 Rbc8 Rxc8 Rxc8 Kh2 Be5+ g3 Nd3 Be2 Rc2 Bxd3 Rxf2+ Kg1 Bxg3 Bb1 Rb2 Bd3 Be5 Bf1 a5 Bd3 a4 Kf1 a3 Be2 a2 Kf2 a1=Q Kf3 Rb3+ Kf2 Rg3 Bf1 Qb2+ Ke1 Re3+ Kd1 Bc3 Bxb5 Qd2#,,Indian Defense: Normal Variation,A50,ArkadyABIM,arkadyabim,1679,spellbind,spellbind,1947,2024-03-06 14:11:43.480,2024-03-06 14:14:40.571
97FHIIWb,True,standard,blitz,blitz,1709734139506,1709734277398,resign,black,e4 c5 Nf3 d6 c3 Nf6 Be2 Nc6 d3 g6 O-O Bg7 Bg5 h6 Bxf6 Bxf6 d4 cxd4 cxd4 O-O Bb5 Bg4 d5 Ne5 Be2 Qb6 b3 Nxf3+ Bxf3 Bxf3 Qxf3 Bxa1 Nc3 Bxc3 Qxc3 Rac8 Qg3 Rc5 Kh1 Rfc8 h3 Rc1 Rxc1 Rxc1+ Kh2 Rc2 f4 Qf2 e5 Qxg3+ Kxg3 dxe5 fxe5 Rxa2 Kf3 Rd2 e6 f5 g4 Rxd5 gxf5 Rxf5+ Ke4 Rb5,,"Sicilian Defense: Delayed Alapin Variation, with d6",B50,DeChok,dechok,1751,spellbind,spellbind,1944,2024-03-06 14:08:59.506,2024-03-06 14:11:17.398
9x4gKPrK,True,standard,blitz,blitz,1709731676377,1709731964082,outoftime,black,d4 d6 c4 Bd7 Nc3 e6 e4 c6 Nf3 b5 a3 bxc4 Bxc4 d5 Bd3 Ne7 e5 Ng6 O-O Be7 Bd2 Qc7 b4 Bc8 Rc1 Bb7 Qe2 Nd7 g3 O-O Ne1 f5 exf6 Nxf6 f3 Rf7 Ng2 Qd7 Na4 Raf8 Nc5 Qc8 Nf4 Bxc5 bxc5 Nxf4 Bxf4 Nh5 Be5 g6 Rf2 Ng7 Rcf1 Nf5 Qb2 Ba6 Bxf5 Rxf5 Rb1 Bd3 Rd1 Bb5 Qd2 Bc4 Qh6 R8f7 Rb1 a6 Rb8 Qxb8 Bxb8 Bb5 Be5 a5 h4 Rh5 Qe3 Bc4 Kh2 a4 Kh3 Kf8 g4 Rh6 g5 Rh5 Kg4 Ke7 Qc1 Bb5 f4 Kd7 f5 exf5+ Rxf5 Rxf5 Bf6 Rf2 Qe3 Rg2+ Kf3 Rh2 Qe7+ Kc8 Be5 Rh3+,,Old Indian Defense,A41,spellbind,spellbind,1952,bravoEdo,bravoedo,1796,2024-03-06 13:27:56.377,2024-03-06 13:32:44.082
fdlLIeIB,True,standard,blitz,blitz,1709731436909,1709731650854,outoftime,black,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 Be3 Ng4 Bd3 Nxe3 fxe3 g6 Qf3 Bg7 h4 Nd7 h5 Ne5 Qe2 Bg4 Qd2 Bxh5 Rxh5 gxh5 Be2 h4 Nf5 Bf6 O-O-O Qa5 Kb1 Rc8 Rh1 Nc4 Bxc4 Rxc4 Nd4 Kd7 Rd1 Rhc8 Nb3 Qc7 Nd4 Rxc3 bxc3 Qxc3 Qxc3 Rxc3 Rd3 Rc5 Nb3 Rb5 Kc1 a5 Kd2 a4 Nd4 Rc5 c3 b5 a3 Rg5 Ne2 Rxg2 Rd5 Bxc3+,,"Sicilian Defense: Najdorf Variation, English Attack, Anti-English",B90,Husein_kci,husein_kci,1948,spellbind,spellbind,1946,2024-03-06 13:23:56.909,2024-03-06 13:27:30.854
PdTShZY3,True,standard,blitz,blitz,1709731075941,1709731417916,resign,white,d4 c6 c4 d5 Nf3 Bg4 Ne5 Be6 Nc3 Nf6 cxd5 Nxd5 e4 Nxc3 bxc3 Nd7 Nf3 g6 Bd3 Bg7 Ba3 Bg4 O-O O-O h3 Bxf3 Qxf3 Nf6 Rfe1 Re8 Rab1 b6 Qe3 Qc7 Kh1 Nh5 f4 Qxf4 e5 Ng3+ Kg1 Qxe3+ Rxe3 Nh5 Be4 Rac8 Rf1 Bh6 Ref3 f6 exf6 exf6 Bc2 f5 Bb3+ Kh8 Bb2 Bg7 g4 fxg4 hxg4 Nf6 g5 Ng4 Rf7 Rf8 Rxa7 Rxf1+ Kxf1 Ne3+ Kg1 Rf8 Rf7 Re8 Rc7 Nf5 Rxc6 Nh4 Ba3 Nf3+ Kh1 Ne1 Rxb6 h6 Rxg6 hxg5 Rxg5 Nf3 Rh5+,,Slav Defense: Modern Line,D11,spellbind,spellbind,1940,MaHeD_27394,mahed_27394,1935,2024-03-06 13:17:55.941,2024-03-06 13:23:37.916
MuWGX1It,True,standard,blitz,blitz,1709730767355,1709731063906,resign,white,e4 c5 Nf3 d6 Bc4 e6 O-O a6 d4 cxd4 Nxd4 b5 Bb3 Bb7 Qf3 Nf6 Re1 Nc6 Nxc6 Bxc6 Bg5 Be7 Nc3 O-O Rad1 Rc8 Qg3 Qc7 e5 dxe5 Ne2 Rfd8 Qh4 Bb7 Ng3 Qc6 f3 Rd4 Rxd4 exd4 Ne4 Nxe4 Bxe7 Nc5 Qg5 Nxb3 Bf6 Kf8 Qxg7+ Ke8 Qg8+ Kd7 Qxf7+ Kd6 Rxe6+ Kc5 Rxc6+ Rxc6 Be7+ Kb6 Qxb3 Rc4 Qd3 h5 b3 Rc3 Qxd4+,,Sicilian Defense: Modern Variations,B50,sole3001,sole3001,1970,spellbind,spellbind,1946,2024-03-06 13:12:47.355,2024-03-06 13:17:43.906
3Ia2Fn1R,True,standard,blitz,blitz,1709730468461,1709730763340,resign,white,e4 c5 Bc4 e6 f4 a6 a3 Nc6 Nf3 b5 Ba2 Bb7 d3 Qc7 O-O g6 Nc3 Bg7 Ne2 Nge7 Ng3 O-O-O Be3 Nd4 Nxd4 Bxd4 Bxd4 cxd4 Rc1 Kb8 c3 Qb6 Kh1 dxc3 bxc3 Rc8 d4 d5 e5 Ka7 a4 Bc6 axb5 Bxb5 Rf2 Rc7 Rb2 Qa5 Ne2 Rhc8 g4 Qa3 Qb3 Qxb3 Bxb3 Bxe2 Rxe2 Rxc3 Rxc3 Rxc3 Ba4 Rc4 Be8 Rxd4 Bxf7 Rxf4 Bxe6 Re4 Rxe4 dxe4 Kg2 Kb6 Kf2 Kc5 Ke3 g5 Kxe4 h6 h3 a5 Ba2 Kb4 e6 Kc5 Ke5 a4 Kf6 Ng8+ Kf7 Kd6 Kxg8 Ke7 Kh7 a3 Kxh6,,Sicilian Defense: Bowdler Attack,B20,Vzif,vzif,1905,spellbind,spellbind,1952,2024-03-06 13:07:48.461,2024-03-06 13:12:43.340
RD9WLhY9,True,standard,blitz,blitz,1709730253035,1709730467379,mate,white,d4 d5 c4 e6 Nc3 Nf6 cxd5 Nxd5 e4 Nxc3 bxc3 c5 Nf3 cxd4 cxd4 Bb4+ Bd2 Bxd2+ Qxd2 O-O Bd3 b6 h4 Bb7 e5 Nc6 Rd1 Ne7 Qe2 Nd5 Bxh7+ Kxh7 Ng5+ Kg6 Qe4+ Kh6 g4 f5 exf6 Nxf6 Qf4 Qb8 Qd2 Bxh1 Nxe6+ Kh7 Qg5 Qe8 Qxg7#,,Queen's Gambit Declined: Exchange Variation,D35,spellbind,spellbind,1947,Vzif,vzif,1910,2024-03-06 13:04:13.035,2024-03-06 13:07:47.379
rL8gteay,True,standard,blitz,blitz,1709729976385,1709730251663,mate,black,e4 c5 Bc4 e6 Nc3 a6 f4 b5 Be2 Bb7 d3 Nc6 Be3 Qc7 Nf3 d6 O-O Nf6 Qd2 Be7 h3 O-O-O a4 b4 Nb5 axb5 axb5 Nb8 Ra7 Qb6 Rfa1 Kd7 Qxb4 Rc8 Qa4 Rc7 b4 Rhc8 bxc5 dxc5 c4 Ke8 g4 h6 Kg2 Nfd7 Kg3 Qd6 e5 Qb6 d4 cxd4 Bxd4 Bc5 Bxc5 Nxc5 Qa5 Nbd7 h4 Ne4+ Kg2 Qf2+ Kh3 Qg3#,,Sicilian Defense: Bowdler Attack,B20,Vzif,vzif,1915,spellbind,spellbind,1942,2024-03-06 12:59:36.385,2024-03-06 13:04:11.663
L4rwjqN2,True,standard,blitz,blitz,1709729796987,1709729971576,resign,white,d4 d5 c4 e6 Nc3 Nf6 cxd5 Nxd5 e4 Nxc3 bxc3 c5 Rb1 cxd4 cxd4 Qa5+ Qd2 Bb4 Qxb4 Qxb4+ Rxb4 Nc6 Rc4 Bd7 Ba3 O-O-O d5 exd5 exd5 Rhe8+ Ne2 Bg4 f3 Bh5 dxc6 bxc6 Kf2 Kb7 Nf4 Rd2+ Kg3 Rxa2 Nxh5 Rxa3 Nxg7 Rg8 Rg4 c5 Nf5 Rd8 Bc4 h5 Rg7 Rd7 Rb1+ Kc6 Bb5+,,Queen's Gambit Declined: Exchange Variation,D35,spellbind,spellbind,1936,Vzif,vzif,1921,2024-03-06 12:56:36.987,2024-03-06 12:59:31.576
cvy9ZuVa,True,standard,blitz,blitz,1709729499307,1709729791706,resign,white,e4 c5 c4 d6 Nc3 Nc6 b3 e6 Bb2 Nf6 f4 Be7 d3 a6 Nf3 Bd7 g3 Qc7 Bg2 h6 O-O O-O Qe2 Rab8 h3 b5 Kh2 Rfe8 Rac1 bxc4 dxc4 Bf8 g4 Nh7 Kg3 Bc8 e5 dxe5 Nxe5 Nxe5 fxe5 Ng5 Ne4 Nxe4+ Qxe4 Bb7 Qe2 Red8 Bxb7 Rxb7 Rcd1 Be7 Rxd8+ Qxd8 Qf3 Bg5 Qxb7 Qd3+ Rf3 Qd2 Bc3 Qd1 Qxf7+ Kh7 Rf1 Qd3+ Qf3 Qc2 h4 Bd8 Re1 Bc7 Qe4+,,Sicilian Defense: Staunton-Cochrane Variation,B20,Vzif,vzif,1915,spellbind,spellbind,1942,2024-03-06 12:51:39.307,2024-03-06 12:56:31.706
LJg7OOav,True,standard,blitz,blitz,1709729366208,1709729492280,resign,black,d4 d5 c4 e6 Nc3 Nf6 cxd5 Nxd5 e4 Nxc3 b3 Nxd1 Kxd1 Qxd4+ Kc2 Qxa1 Nf3 Nc6 Bb5 Qxa2+ Bb2 Ba3,,Queen's Gambit Declined: Exchange Variation,D35,spellbind,spellbind,1949,Vzif,vzif,1908,2024-03-06 12:49:26.208,2024-03-06 12:51:32.280
hRIdOlyj,True,standard,blitz,blitz,1709729121559,1709729361751,mate,white,d4 d5 c4 e5 dxe5 d4 Nf3 Nc6 e3 Bb4+ Bd2 dxe3 Bxb4 exf2+ Ke2 Nxb4 Qxd8+ Kxd8 Na3 Be6 Kxf2 Ne7 Rd1+ Ke8 Nb5 c6 Nc7+ Kf8 Nxa8 g6 Nc7 Bg4 h3 Bf5 g4 Be4 Rd8+ Kg7 Rxh8 Kxh8 Bg2 Nxa2 Rd1 Nb4 Ng5 Bc2 Rd8+ Kg7 Rd7 Nc8 Rxf7+ Kg8 Rxh7 Nb6 Re7 Nxc4 Nce6 Nxe5 Re8#,,"Queen's Gambit Declined: Albin Countergambit, Normal Line",D08,spellbind,spellbind,1943,ajmwdt,ajmwdt,1941,2024-03-06 12:45:21.559,2024-03-06 12:49:21.751
yiFqWMB8,True,standard,blitz,blitz,1709728742547,1709729117521,outoftime,black,e4 c5 c3 d5 e5 e6 d4 Nc6 Nf3 Qb6 a3 Bd7 b4 cxd4 cxd4 Nge7 b5 Na5 a4 Nf5 Be2 a6 O-O axb5 axb5 Bxb5 Nc3 Bxe2 Qxe2 Be7 Bd2 O-O Rfb1 Qc7 Qb5 Rfb8 Nxd5 exd5 Rxa5 Rxa5 Qxa5 Qc2 Rc1 Qe4 Qc7 Re8 Qd7 Rd8 Qxb7 Nxd4 Nxd4 Ba3 Qb6 Rf8 Re1 Qd3 Be3 Qc3 Qb1 Bb4 Rc1 Qa3 g3 Bc5 Nc2 Qa7 Bxc5 Qxc5 Ne3 Qe7 Nxd5 Qxe5 Kg2 Qxd5+ f3 Qe4 Kh3 Qe2 Rc4 Qxf3 Qb4 Qf5+ Rg4 Qe6 Qf4 Qg6 Qg5 Qxg5,,"French Defense: Advance Variation, Main Line",C02,Delfadouille,delfadouille,1872,spellbind,spellbind,1938,2024-03-06 12:39:02.547,2024-03-06 12:45:17.521
KRaeImoJ,True,standard,blitz,blitz,1709726845509,1709727094853,timeout,white,b3 e5 Bb2 Nc6 Nf3 d6 e3 Nf6 d4 e4 Nfd2 d5 c4 Be6 Nc3 Bb4 cxd5 Bxd5 a3 Bxc3 Bxc3 O-O Bc4 a6 O-O Qd7 Qc2 Rfe8 Bxd5 Qxd5 Rac1 b5 Bb2 Na5 Qxc7 Nxb3 Nxb3 Qxb3 Qc3 Qd5 Qc5 Qb3 Ba1 h5 Rc3 Qe6 Rfc1 Re7 Qc6 Qxc6 Rxc6 Rae8 Rxa6 Nd5 Rc5,,Nimzo-Larsen Attack: Modern Variation,A01,vaklesgyorgy,vaklesgyorgy,1925,spellbind,spellbind,1945,2024-03-06 12:07:25.509,2024-03-06 12:11:34.853
AGtyVY5t,True,standard,blitz,blitz,1709726467444,1709726824199,mate,black,e4 c5 Qf3 Nc6 Be2 d6 Bd1 g6 h3 Bg7 d3 Nf6 Qg3 h5 Nc3 h4 Qf3 Nd4 Qe3 Bd7 f4 Bh6 Nf3 Nxf3+ Qxf3 Qb6 O-O c4+ Kh1 cxd3 cxd3 Rc8 Rf2 Bc6 Qe2 Nh5 Qf1 Ng3+ Kg1 Nxf1 Kxf1 Bb5 Be2 Bd7 Bd1 Bg7 Bb3 Bd4 Rf3 Rg8 Nd5 Qd8 Rb1 Bc6 Nc3 a6 g3 hxg3 Rxg3 Rh8 Ne2 Ba7 Kg2 Qd7 Bd2 b5 Rh1 Bb7 Be3 Bxe3 Rxe3 a5 Nd4 a4 Bd1 e5 fxe5 dxe5 Nf3 Rc2+ Kg3 Rxb2 Nxe5 Qd6 Kf4 Rh4+ Kg5 Rh5+ Kg4 Qxe5 Kf3 Rf5+ Kg4 Rf4+ Kg3 Rf5+ Kg4 Qf4#,,Sicilian Defense,B20,PomadaPraAssadura,pomadapraassadura,1934,spellbind,spellbind,1934,2024-03-06 12:01:07.444,2024-03-06 12:07:04.199
ne9cI2Cj,True,standard,bullet,bullet,1709726240019,1709726362085,draw,,d4 d5 c3 Nf6 g3 c6 Bg2 Be6 Bg5 Qd7 Nd2 h6 Bxf6 gxf6 h4 Na6 Nh3 Bg4 Qb3 O-O-O O-O-O e5 dxe5 fxe5 f3 Be6 e4 d4 Qc2 d3 Qb1 Qc7 Nf2 Qa5 Nb3 Bxb3 axb3 Qb5 Nxd3 Qxb3 Qc2 Qc4 Bf1 Qe6 Be2 Be7 Kb1 c5 f4 c4 f5 Qd7 Nf2 Qc6 Rxd8+ Rxd8 Rd1 Nc5 Rxd8+ Bxd8 Nd1 Nb3 Ne3 Nd2+ Kc1 Qa4 Qxd2 Qa1+ Kc2 Qa4+ Kc1 Qa1+ Kc2 Qa4+ Kc1,,Queen's Pawn Game,D00,spellbind,spellbind,1999,Kir13,kir13,2024,2024-03-06 11:57:20.019,2024-03-06 11:59:22.085
UiMMLmO0,True,standard,blitz,blitz,1709725880711,1709726165173,resign,black,e4 c5 c3 d5 d4 cxd4 cxd4 dxe4 Nc3 Nf6 Bg5 e6 Bxf6 Qxf6 Nxe4 Qd8 Nf3 Bb4+ Ned2 O-O Bc4 Nc6 a3 Be7 Ne4 Na5 Ba2 Qb6 b4 Nc6 O-O Rd8 Qd3 Nxd4 Nxd4 Rxd4 Qf3 Bd7 Ng3 Bc6 Qe3 Rad8 Rac1 h6 Bb1 Bg5 Qe5 Bxc1 Rxc1 Rd1+ Rxd1 Rxd1+ Nf1 Bb5 Qb8+ Rd8 Qg3 Bxf1 Qb3 Bb5 Qc2 g6 h4 Bd3 Qb3 Bxb1 Qxb1 Qd4 Qb3 Qd1+ Qxd1 Rxd1+ Kh2 Ra1,,"Sicilian Defense: Smith-Morra Gambit Declined, Scandinavian Formation",B21,flack08,flack08,1856,spellbind,spellbind,1934,2024-03-06 11:51:20.711,2024-03-06 11:56:05.173
qUvWn8oX,True,standard,blitz,blitz,1709597700172,1709598236560,mate,black,e4 c5 Nf3 d6 Bc4 e6 c3 a6 d4 cxd4 cxd4 d5 Bb3 dxe4 Ng5 Nf6 Nc3 Nc6 Be3 Bb4 O-O O-O Ncxe4 Nxe4 Nxe4 Qh4 Qf3 Bd7 Bg5 Nxd4 Bxh4 Nxf3+ gxf3 Bc6 Rfe1 Bxe1 Rxe1 h6 Kg2 g5 Bg3 f5 Bxe6+ Kg7 Be5+ Kg6 Nc5 Rfe8 h3 b6 Nd7 Rxe6 Nxb6 Rae8 Nc4 Bd5 Rc1 Bxc4 Rxc4 Rxe5 a4 R8e6 b4 f4 Rc8 Rb6 Rg8+ Kh7 Ra8 Ree6 Ra7+ Kg6 b5 axb5 a5 Ra6 Rb7 Rxa5 h4 gxh4 Kh3 Kh5 Rf7 Ra4 Rf5+ Kg6 Rxb5 Ra3 Kg4 h3 Rb1 h5+ Kxf4 Rf6+ Kg3 Raxf3+ Kh4 Rxf2 Kxh3 R6f3+ Kh4 Rh2#,,Sicilian Defense: Modern Variations,B50,ahmedelnasharty1,ahmedelnasharty1,2034,spellbind,spellbind,1926,2024-03-05 00:15:00.172,2024-03-05 00:23:56.560
