id,rated,variant,speed,perf,created_at_ms,last_move_at_ms,status,winner,moves,turns,opening_name,opening_eco,white_name,white_id,white_rating,black_name,black_id,black_rating,created_at,last_move_at
ovwDeRdr,True,standard,blitz,blitz,1746766222566,1746766630798,stalemate,,d4 d5 c4 c6 Nc3 Nf6 Nf3 e6 e3 Nbd7 b4 Bxb4 Qc2 O-O a3 Be7 c5 Re8 Bd3 Qc7 Ng5 g6 O-O e5 f3 b6 cxb6 axb6 Bb2 Bd6 Rfc1 Bb7 h3 exd4 exd4 Bf4 Re1 Bxg5 Rxe8+ Rxe8 Nb5 Qg3 Nc3 Re1+ Rxe1 Qxe1+ Bf1 Be3+ Kh2 Qxf1 Qe2 Qxe2 Nxe2 Ba6 Nc3 Bxd4 Nd1 Bxb2 Nxb2 d4 Kg1 c5 Kf2 Nd5 Ke1 f5 Kd2 Kf7 g3 Ke6 Na4 Ke5 Nb2 Ne3 Nd3+ Kd5 Nf4+ Kd6 h4 Nf1+ Ke1 Nxg3 h5 Nxh5 Nd3 Nhf6 Nf2 Nd5 Kd2 Nc3 Nd3 Nb5 a4 Nc3 Nb2 Ne5 f4 Nc4+ Nxc4+ Bxc4 Kc1 Nxa4 Kc2 Nc3 Kd2 Bd5 Kd3 Bc6 Kd2 Bb5 Ke1 Ne2 Kf2 Nxf4 Kg3 Nd3 Kh4 Ne5 Kg5 d3 Kh6 d2 Kxh7 d1=Q Kh6 Qg1 Kg7 f4 Kf6 g5 Kf5 g4 Kxf4 Qe1 Kg5 Qe2 Kh4 Qf3 Kh5 Qf6,,Semi-Slav Defense: Normal Variation,D45,Baybars75,baybars75,1848,Mouseslippin_Jimmy,mouseslippin_jimmy,1902,2025-05-09 04:50:22.566,2025-05-09 04:57:10.798
bEF0c44X,True,standard,blitz,blitz,1746766122269,1746766215903,resign,white,d4 d5 c4 Nf6 cxd5 e6 dxe6 Bxe6 Nc3 Bb4 Bg5 O-O e4 h6 Bxf6 Qxf6 Nf3 Nc6 e5 Qd8 Bd3 Nxd4 Nxd4 Qxd4 Bh7+ Kxh7 Qxd4 Bxc3+,,Queen's Gambit Declined: Marshall Defense,D06,Mouseslippin_Jimmy,mouseslippin_jimmy,1896,Mondy1111,mondy1111,1892,2025-05-09 04:48:42.269,2025-05-09 04:50:15.903
LsCKYlfJ,True,standard,blitz,blitz,1746736691308,1746736979419,resign,black,e4 c5 Nf3 d6 d4 cxd4 Qxd4 Nc6 Bb5 Bd7 Bxc6 Bxc6 O-O Nf6 c4 e5 Qd3 Bxe4 Qb3 Qb6 Nbd2 Bc6 Qxb6 axb6 b3 Be7 Bb2 Ne4 Rad1 Rxa2 Nxe4 Bxe4 Bc3 Bc2 Rd2 Bxb3 Rxa2 Bxa2 Ra1 Bxc4 Ra8+ Bd8 Bb4 Kd7 Ng5 h6 Ne4 d5 Nd6 f6 Nxb7 d4 Nd6 Bd5 Nb5 Bxa8,,Sicilian Defense: Chekhover Variation,B53,JolieQueen1,joliequeen1,1884,Mouseslippin_Jimmy,mouseslippin_jimmy,1891,2025-05-08 20:38:11.308,2025-05-08 20:42:59.419
hfgSecGO,True,standard,blitz,blitz,1746736412812,1746736662502,resign,black,d4 d6 c4 Nf6 Nc3 g6 e4 Bg7 Be2 c5 d5 Qa5 Qc2 O-O h3 Nbd7 Nf3 Nxe4 O-O Nxc3 bxc3 Bxc3 Rb1 Bg7 Bg5 Nf6 Nd2 Bf5 Bd3 Bxd3 Qxd3 Rab8 a3 Rfe8 Rfe1 Qc7 Rb3 a6 a4 Nd7 Rxe7 Rxe7 Bxe7 Ne5,,"King's Indian Defense: Normal Variation, Standard Development",E73,Mouseslippin_Jimmy,mouseslippin_jimmy,1897,JolieQueen1,joliequeen1,1878,2025-05-08 20:33:32.812,2025-05-08 20:37:42.502
UonBNkgo,True,standard,blitz,blitz,1746736315652,1746736404989,resign,black,e4 c5 Nf3 d6 Bc4 Nf6 d4 cxd4 Nxd4 a6 e5 dxe5 Nf3 Qxd1+ Kxd1 Nc6 Re1 e4 Ng5 Bg4+ f3 exf3 gxf3 Bh5 c3 e6 Be3 h6 Ne4 Bxf3+,,"Sicilian Defense: Modern Variations, Ginsberg Gambit",B54,phoenix4717,phoenix4717,1870,Mouseslippin_Jimmy,mouseslippin_jimmy,1891,2025-05-08 20:31:55.652,2025-05-08 20:33:24.989
VcbiEXt6,True,standard,blitz,blitz,1746735669360,1746736264535,mate,black,e4 c5 f4 d5 exd5 Nf6 c4 e6 dxe6 Bxe6 Nf3 Nc6 Nc3 Be7 Be2 Nd4 O-O O-O Nxd4 cxd4 Na4 d3 Bf3 Qd4+ Kh1 Bxc4 Nc3 Rab8 h3 b5 b3 Be6 Bb2 Qd7 Rc1 a5 Ne4 Nxe4 Bxe4 a4 Rc3 axb3 axb3 Qa7 Rxd3 Rfd8 Be5 Rxd3 Bxd3 Rd8 Be4 Qa3 d4 Bxb3 Qd3 Bc4 Bxh7+ Kh8 Qxa3 Bxa3 Rf3 Kxh7 Rg3 f6 Bc7 Ra8 Bb6 Bd6 Rg4 Ra1+ Kh2 g5 g3 Ra2+ Kg1 Kg6 fxg5 fxg5 Bd8 Ra1+ Kf2 Ra2+ Ke1 Re2+ Kd1 Rg2 Rxg5+ Kf7 Kc1 Rxg3 Rxg3 Bxg3 h4 Kg6 Kd2 b4 Ke3 Kh5 Bf6 b3 Kd2 Bf4+ Kc3 Bd5 Kb2 Bg3 Kc3 Bxh4 Be5 Kg4 Kb2 Kf3 Kc3 Ke4 Bf6 Bxf6 Kb2 Bxd4+ Kc1 b2+ Kb1 Bc4 Kc2 Bd3+ Kb3 b1=Q+ Ka4 Qb5+ Ka3 Bc5+ Ka2 Bc4+ Ka1 Bd4#,,"Sicilian Defense: McDonnell Attack, Tal Gambit",B21,mosmorador,mosmorador,1887,Mouseslippin_Jimmy,mouseslippin_jimmy,1885,2025-05-08 20:21:09.360,2025-05-08 20:31:04.535
frzni7CT,True,standard,blitz,blitz,1746735331659,1746735580067,resign,white,d4 d6 c4 g6 Nc3 Bg7 e4 Nf6 Be2 O-O Bg5 h6 Be3 Nbd7 Qd2 h5 h3 c5 d5 Ne5 f4 Ned7 Nf3 e6 O-O e5 Rae1 exf4 Bxf4 Re8 Bxd6 Qb6 e5 Nh7 Bd3 Nxe5 Bxe5 Bxe5 Rxe5 Rxe5 Nxe5 Qd6 Nxf7 Nf6 Nxd6,,"King's Indian Defense: Averbakh Variation, Flexible Defense",E73,Mouseslippin_Jimmy,mouseslippin_jimmy,1878,Ignem2005,ignem2005,1929,2025-05-08 20:15:31.659,2025-05-08 20:19:40.067
mcr3MUe7,True,standard,blitz,blitz,1746734916127,1746735324655,resign,white,d3 d5 e3 c5 g3 Nf6 Bg2 Nc6 Nc3 e5 Nge2 Be7 d4 O-O dxe5 Nxe5 Nxd5 Nxd5 Qxd5 Bf6 O-O Bg4 Nf4 Qb6 Qxb7 Rab8 Qxb6 axb6 Nd5 Bd8 f4 Nc4 b3 Na5 Bb2 c4 Be5 Rc8 b4 Nc6 Bc3 b5 a4 Be6 axb5 Ne7 Nxe7+ Bxe7 b6 Rb8 b7 Bd6 Ra8 f5 Rfa1 Bd7 Bd5+ Kh8 Bxc4 Bc6 Rxb8 Bxb8 Ba6 Re8 Bd4 Rd8 c4 Be4 c5 h6 b5 Kg8 c6 g5 Be5 Ba7 c7 Rd2 b8=Q+ Bxb8 cxb8=Q+ Kf7 Qc7+ Kg6 Qg7+ Kh5 b6 Rg2+ Kf1 Rxh2 Qf7+ Kg4 Be2+ Kxg3 fxg5+ Kh4 Bxh2,,Mieses Opening,A00,Ignem2005,ignem2005,1924,Mouseslippin_Jimmy,mouseslippin_jimmy,1884,2025-05-08 20:08:36.127,2025-05-08 20:15:24.655
rRa5rq9J,True,standard,blitz,blitz,1746734511084,1746734904944,outoftime,white,d4 Nf6 c4 c5 d5 b5 cxb5 a6 bxa6 Bxa6 Nc3 g6 e4 d6 Bxa6 Nxa6 Nf3 Bg7 O-O O-O Re1 Qb6 a4 c4 Nd2 Rfc8 Qe2 Qc7 Nb5 Qc5 Nb1 Nb4 N1c3 Nd3 Rd1 h5 Be3 Qb4 Rdb1 Ng4 Bd4 Bxd4 Nxd4 Qc5 Nc6 Kf8 b4 Qxf2+ Qxf2 Ngxf2 b5 Ke8 a5 Kd7 a6 Ng4 b6,,Benko Gambit Accepted: Fully Accepted Variation,A58,Mouseslippin_Jimmy,mouseslippin_jimmy,1877,Red756,red756,1886,2025-05-08 20:01:51.084,2025-05-08 20:08:24.944
XkWWig3Y,True,standard,blitz,blitz,1746428218305,1746428605704,outoftime,black,e4 c5 d4 cxd4 c3 dxc3 Nxc3 Nc6 Nf3 d6 Bc4 a6 e5 dxe5 Qxd8+ Nxd8 Nxe5 Be6 Be2 Nf6 O-O g6 Na4 b5 Nc5 Bg7 Bf3 Ra7 Nxe6 Nxe6 Bc6+ Kf8 Be3 Rc7 Bb6 Rxc6 Nxc6 Nd5 Ba7 Bxb2 Rad1 Nc3 Rd7 Ba3 Be3 h5 h4 Nc5 Rd8+ Kg7 Bd4+ f6 Rxh8 Kxh8 Bxc3 b4 Ba1 e5 Rd1 Ne4 Rd8+ Kg7 f3 Ng3 Kf2 Nf5 g3 Bc1 Rd7+ Kf8 Kg2 Ne3+ Kh3 Nf5 g4 hxg4+ fxg4 Ne3 g5 Nc4 gxf6 Bb2 Bxb2 Nxb2,,Sicilian Defense: Smith-Morra Gambit Accepted,B21,CaballoTorre,caballotorre,1885,Mouseslippin_Jimmy,mouseslippin_jimmy,1871,2025-05-05 06:56:58.305,2025-05-05 07:03:25.704
nizV4ll5,True,standard,blitz,blitz,1746428125647,1746428196242,resign,white,d4 Nf6 c4 d5 cxd5 Nxd5 e4 Nf6 Nc3 e6 Bd3 Bb4 Nf3 O-O e5 Nd5 Bd2 Nxc3 bxc3 Be7 h4 Nd7 Bxh7+ Kxh7 Ng5+ Bxg5 hxg5+ Kg8 Qh5 f6 g6,,Queen's Gambit Declined: Marshall Defense,D06,Mouseslippin_Jimmy,mouseslippin_jimmy,1866,emirow,emirow,1839,2025-05-05 06:55:25.647,2025-05-05 06:56:36.242
dOTsh4xu,True,standard,blitz,blitz,1746427774823,1746428118092,resign,black,d4 d5 c4 c6 Nc3 Nf6 Bf4 dxc4 e4 b5 a4 Qb6 e5 Nd5 Nxd5 cxd5 axb5 Qxb5 Qc2 Nc6 Nf3 g6 Be2 Bf5 Qc1 e6 O-O Be7 h3 h5 Nh4 Nxd4 Nxf5 Nxf5 Qd2 Bc5 Ra5 Qb6 b3 Bb4 Qc2 Bxa5 bxc4 Rc8 Rb1 Qc6 c5 Nd4 Qa2 Qxc5 Be3 Nxe2+ Qxe2 d4 Bg5 O-O Bf6 Bd8 Rb5 Qc1+ Kh2 Bxf6 exf6 Qf4+ g3 Qxf6 Rb7 Rfd8 Qe4 Qxf2+ Qg2 Qxg2+ Kxg2 d3,,Slav Defense,D10,Afigos007,afigos007,1888,Mouseslippin_Jimmy,mouseslippin_jimmy,1860,2025-05-05 06:49:34.823,2025-05-05 06:55:18.092
nYmVtoRn,True,standard,blitz,blitz,1746427682756,1746427760659,resign,white,d4 Nf6 c4 d5 cxd5 Nxd5 e4 Nf6 Nc3 e6 Bd3 Bb4 Nf3 O-O e5 Nd5 Bd2 Nxc3 bxc3 Be7 h4 Nd7 Ng5 h6 Qe2 f6 Nxe6 Qe8 Nxc7 Qf7 Bc4,,Queen's Gambit Declined: Marshall Defense,D06,Mouseslippin_Jimmy,mouseslippin_jimmy,1854,emirow,emirow,1839,2025-05-05 06:48:02.756,2025-05-05 06:49:20.659
5wHafbVP,True,standard,blitz,blitz,1746377213554,1746377580913,outoftime,white,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 Be3 Ng4 Qe2 Nxe3 Qxe3 Nc6 Bc4 Nxd4 Qxd4 e6 O-O-O Be7 f4 O-O g4 b5 Bd3 Bb7 Rhg1 Bf6 Qe3 b4 Ne2 Qa5 e5 dxe5 fxe5 Be7 Kb1 Bd5 b3 Qc7 c4 bxc3 Nxc3 Rfd8 Qh3 g6 Nxd5 Rxd5 Bc4 Rxd1+ Rxd1 Qxe5 Qg2 Rb8 h4 Bf6 Rd2 Qa1+ Kc2 Qxa2+ Kd3 Rd8+ Ke3 Bd4+ Rxd4 Qxg2 Rxd8+ Kg7 Bd3 Qg3+ Kd4 Qxg4+ Kc3 e5 Rd5 Qd4+ Rxd4 exd4+ Kxd4 f5 Kc5 Kf6 Kb6 a5 Ka6,,"Sicilian Defense: Najdorf Variation, English Attack, Anti-English",B90,alex__alex,alex__alex,1881,Mouseslippin_Jimmy,mouseslippin_jimmy,1860,2025-05-04 16:46:53.554,2025-05-04 16:53:00.913
ddbzyqzw,True,standard,blitz,blitz,1746376876144,1746377172715,resign,black,d4 d6 e4 Nf6 Bd3 Nbd7 c4 c6 Nf3 Qc7 O-O e5 Nc3 a6 Re1 Be7 h3 h6 Nd2 g5 d5 c5 g3 Nf8 Kg2 Qd7 Rh1 h5 Na4 Bd8 f4 gxf4 gxf4 Rg8+ Kf3 exf4 Kxf4 Ng6+ Kf3 Ne5+ Ke3 Rg3+ Nf3 Rxf3+ Qxf3 Nxf3 Kxf3 Qe7 Bg5 Qe5 Bf4 Qd4 Rad1 Bd7 Bxd6 b5 Bxc5 Qe5 Nb6 Bxb6 Bxb6 bxc4 Bc2 Rb8 Bd4 Qg5 Rhg1 Qh6 Rg3 Rxb2 Bb1 Rd2 Be3 Qxe3+ Kxe3 Rxd1 Bc2 Re1+ Kf2 Rc1 Rc3 Nxe4+ Bxe4 Rxc3,,Pirc Defense,B00,Mouseslippin_Jimmy,mouseslippin_jimmy,1866,Aameron,aameron,1860,2025-05-04 16:41:16.144,2025-05-04 16:46:12.715
NK2v4zu3,True,standard,blitz,blitz,1746303319125,1746303670272,mate,white,e4 c5 Nf3 d6 c3 Nf6 e5 dxe5 Nxe5 Nbd7 Bb5 a6 Bxd7+ Nxd7 Nxd7 Qxd7 d4 cxd4 Qxd4 Qxd4 cxd4 g6 Nc3 Bg7 Be3 O-O O-O Rd8 Rfd1 b5 Rac1 Bb7 a3 Rac8 Ne2 Rxc1 Rxc1 Rc8 Rxc8+ Bxc8 Ng3 f5 h3 e5 dxe5 Bxe5 Bc1 Kf7 Ne2 Bb7 f4 Bf6 Nc3 Ke6 Kf2 Bd4+ Kf1 Kd6 a4 b4 Ne2 Bb6 b3 Bd5 Bd2 a5 Nc1 Kc5 Be3+ Kc6 Bxb6 Kxb6 Ke2 Kc5 g3 Kd4 Kd2 Ke4 h4 Kf3 Ne2 Bxb3 Nd4+ Kxg3 Nxb3 Kg4 Nxa5 Kxh4 Nc4 Kg3 a5 h5 a6 h4 a7 b3 a8=Q b2 Nxb2 Kxf4 Qh1 Kg3 Qg1+ Kf4 Qxg6 h3 Nd3+ Kf3 Qxf5+ Kg2 Qf2+ Kh1 Ne1 h2 Qg2#,,"Sicilian Defense: Delayed Alapin Variation, with d6",B50,small_fryyyyyyy,small_fryyyyyyy,1876,Mouseslippin_Jimmy,mouseslippin_jimmy,1872,2025-05-03 20:15:19.125,2025-05-03 20:21:10.272
NVmiuqHA,True,standard,blitz,blitz,1746296714180,1746296865935,resign,white,d4 d5 c4 dxc4 e4 a6 Bxc4 b5 Bb3 Bb7 f3 Nd7 Ne2 c5 dxc5 Nxc5 Qxd8+ Rxd8 Bc2 e5 Nbc3 Nf6 Be3 b4 Na4 Ne6 O-O a5 Rad1 Be7 Rxd8+ Bxd8 Nc5 Nxc5 Bxc5 Ba6 Ba4+ Nd7 Rd1,,Queen's Gambit Accepted: Saduleto Variation,D20,Mouseslippin_Jimmy,mouseslippin_jimmy,1865,Yaro87,yaro87,1897,2025-05-03 18:25:14.180,2025-05-03 18:27:45.935
YjEzBpoK,True,standard,blitz,blitz,1746294517735,1746294896502,outoftime,white,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 Bd3 e5 Nf5 Bxf5 exf5 d5 O-O e4 Be2 Nbd7 Nxd5 Bd6 Nxf6+ Qxf6 Bd2 O-O-O Bc3 Ne5 Qe1 Qxf5 f3 Qg6 fxe4 Qxe4 Bf3 Qxe1 Raxe1 Nxf3+ Rxf3 f6 Rd3 Rhe8 Red1 Bc5+ Kh1 Rxd3 cxd3 Re2 d4 Bd6 Rc1 Kd7 a3 f5 Rf1 g6 Re1 Re4 Kg1 Ke6 Rxe4+ fxe4 h3 Kd5 Kf2 Bf4 g3 Bg5 h4 Bc1 g4 Kc4 h5 Kd3 hxg6 hxg6 Ke1 Bf4 Kd1 e3 Ke1 Bg3+ Kf1 e2+ Kg2 e1=Q Bxe1 Bxe1 Kf3 Kxd4 Kf4 Kd5 Kg5 Bd2+ Kxg6 Bc1 b3 Bxa3 g5,,Sicilian Defense: Najdorf Variation,B90,Abbat63,abbat63,1848,Mouseslippin_Jimmy,mouseslippin_jimmy,1872,2025-05-03 17:48:37.735,2025-05-03 17:54:56.502
Up31qaZ7,True,standard,blitz,blitz,1746267546703,1746267887261,resign,white,d4 d5 Bf4 c5 e3 Nf6 c3 Nc6 Nf3 Bg4 Nbd2 e6 Bd3 Be7 O-O O-O a3 cxd4 cxd4 Rc8 h3 Bh5 Rc1 a6 Qa4 Qd7 Rc3 Bd6 Ne5 Bxe5 dxe5 Ne4 Nxe4 dxe4 Qxe4 Bg6 Qf3 Bxd3 Rd1 Rfd8 Rcxd3 Qxd3 Rxd3 Rxd3 Qg3 Rcd8 Bh6 g6 Qf4 f5 Qg5 R8d7 Qf6 Rf7 Qxe6 Rd8 Bg5 Re8 Qb3 Nxe5 Bf4 Nc6 Kh2 Rd8 Bg5 Rd2 Qe6 Rxf2 Bh6 Ne7 Qe5 Rd2 Qb8+,,"Queen's Pawn Game: Accelerated London System, Steinitz Countergambit",D00,cyclingdaemon,cyclingdaemon,1863,Mouseslippin_Jimmy,mouseslippin_jimmy,1878,2025-05-03 10:19:06.703,2025-05-03 10:24:47.261
4C3bxAMo,True,standard,blitz,blitz,1746267179513,1746267527838,outoftime,black,d4 d5 c4 c6 Nf3 Bg4 Ne5 Nf6 cxd5 Qxd5 Nc3 Qd8 Qb3 e6 Qxb7 Nbd7 Qxc6 Be7 e4 Rc8 Qa4 O-O Nxg4 Nxg4 Be2 Nb6 Qd1 f5 O-O Bh4 d5 Qd6 g3 Bf6 h3 Ne5 Bf4 g6 Qb3 g5 Be3 exd5 Nxd5 Kh8 Nxf6 Qxf6 Bd4 fxe4 f4 Nf3+ Bxf3 Qxd4+,,Slav Defense: Modern Line,D11,Mouseslippin_Jimmy,mouseslippin_jimmy,1884,TheKama,thekama,1924,2025-05-03 10:12:59.513,2025-05-03 10:18:47.838
6TPa1LLv,True,standard,blitz,blitz,1746259868814,1746260175377,mate,white,e4 c5 Nf3 d6 Bc4 e6 c3 Nc6 d4 cxd4 cxd4 g6 d5 Na5 Qa4+ Bd7 Bb5 Nf6 Bxd7+ Nxd7 dxe6 fxe6 O-O Bg7 Nc3 O-O Bg5 Nf6 e5 dxe5 Nxe5 Nc6 Rad1 Qb6 Nxc6 bxc6 Bxf6 Rxf6 Ne4 Rf4 Rfe1 Raf8 Qc4 Kh8 Qxe6 Bd4 Rf1 Qxb2 Rd2 Rxe4 Qd6 Bxf2+ Kh1 Re1 Qxf8#,,Sicilian Defense: Modern Variations,B50,FUASa27,fuasa27,1926,Mouseslippin_Jimmy,mouseslippin_jimmy,1890,2025-05-03 08:11:08.814,2025-05-03 08:16:15.377
JDdb9m07,True,standard,blitz,blitz,1746259552992,1746259825852,timeout,white,d4 Nf6 c4 c6 Nc3 d5 Nf3 Bf5 cxd5 cxd5 Qb3 Bc8 Bf4 e6 e3 Bd6 Bg5 Nbd7 Bd3 O-O O-O h6 Bh4 b6 Nb5 Be7 Rac1 Bb7 Bg3 Nh5 Bc7 Qe8 Nd6 Bxd6 Bxd6 Nhf6 Rc7 Bc8 Rfc1 Kh8 Bxf8 Qxf8 Qc2 g6 Rxc8 Rxc8 Qxc8 Qxc8 Rxc8+ Kg7 b4,,Slav Defense: Three Knights Variation,D15,Mouseslippin_Jimmy,mouseslippin_jimmy,1883,sarthakaggarwal,sarthakaggarwal,1876,2025-05-03 08:05:52.992,2025-05-03 08:10:25.852
nQg5U6fm,True,standard,blitz,blitz,1746259247053,1746259547832,mate,white,d4 d5 c4 e5 dxe5 d4 Nf3 Nc6 a3 Bg4 Bf4 Nge7 Nbd2 Ng6 Bg3 Be7 h3 Bxf3 Nxf3 O-O Qd3 a5 Rd1 Bc5 Qe4 Re8 e3 Qe7 exd4 Ba7 Be2 f6 Qd5+ Kh8 O-O Rad8 Qb5 fxe5 dxe5 Ncxe5 Nxe5 Nxe5 Qxb7 Rxd1 Bxd1 Bd4 Bc2 Qf7 Qe4 Bxb2 Qxh7#,,"Queen's Gambit Declined: Albin Countergambit, Normal Line",D08,Mouseslippin_Jimmy,mouseslippin_jimmy,1877,Atomyzer,atomyzer,1869,2025-05-03 08:00:47.053,2025-05-03 08:05:47.832
Lpmd6LFK,True,standard,blitz,blitz,1745910057227,1745910323945,mate,black,e4 c5 Bc4 e6 Nf3 Nc6 O-O Nf6 d3 d6 Nc3 Be7 Ng5 h6 Nh3 d5 exd5 exd5 Bb5 Bxh3 Bxc6+ bxc6 gxh3 d4 Ne2 Qd7 Nf4 Nd5 Qf3 g5 Nh5 Rg8 Kh1 g4 hxg4 Rxg4 Bxh6 O-O-O Ng3 Rh8 Nf5 Rg6 Bg7 Rh7 Be5 Bf6 Bxf6 Rxf6 c4 dxc3 bxc3 Qxf5 Qd1 Nxc3 Qa4 Qf3+ Kg1 Rg7+ Qg4+ Rxg4#,,Sicilian Defense: Bowdler Attack,B20,Maddy2121,maddy2121,1874,Mouseslippin_Jimmy,mouseslippin_jimmy,1870,2025-04-29 07:00:57.227,2025-04-29 07:05:23.945
8n6LxUtx,True,standard,blitz,blitz,1745839341506,1745839639015,outoftime,black,d4 d5 c4 a6 Nf3 dxc4 e4 b5 a4 Bb7 Qc2 Nf6 Nbd2 Nc6 d5 Nb4 Qc3 e6 b3 exd5 e5 Nd7 bxc4 dxc4 axb5 axb5 Rb1 c5 Bb2 Nb6 Be2 Ra2 O-O Na4 Qc1 Nxb2 Rxb2 Rxb2 Qxb2 Be7 Rd1 Qb6 e6 f6,,"Queen's Gambit Accepted: Alekhine Defense, Borisenko-Furman Variation",D21,Mouseslippin_Jimmy,mouseslippin_jimmy,1876,Alex144380,alex144380,1895,2025-04-28 11:22:21.506,2025-04-28 11:27:19.015
aBE5PzIi,True,standard,blitz,blitz,1745621178583,1745621557152,outoftime,black,d4 d5 e3 c5 f3 Nf6 c3 Nc6 a3 g6 Bd3 Bg7 Ne2 O-O Ng3 Re8 O-O b6 Nd2 Bb7 Qe2 e5 Bb5 Rc8 Bxc6 Bxc6 Qd3 exd4 exd4 Qd6 Rf2 h5 Ndf1 h4 Ne2 Bd7 Bf4 Qc6 Bg5 Bf5 Qd2 h3 g4 Bd7 Qf4 Re7 Neg3 Rce8 Nd2 Re1+ Rxe1 Rxe1+ Rf1 Re8 Nh1 Nh7 Nf2 Nxg5 Qxg5 Re2 Nxh3 Bf6 Qf4 Qe6 Ng5 Bxg5 Qxg5 Qe3+ Qxe3 Rxe3 Kf2 Re7 Re1 Kf8 Rxe7 Kxe7 f4 Bxg4 Nf3 Bxf3 Kxf3 Kf6 Kg4 Ke6 h4 a6 h5 gxh5+ Kxh5 Kf5 Kh6 Kxf4 Kg7 f5 Kf6 Ke4 Ke6 f4 Kd6 cxd4 cxd4 b5 Kc6 Kxd4 Kb6 f3 Kxa6 f2 Kxb5 f1=Q+ Kb4 Qc4+ Ka5 Qb3 a4 Qxb2 Ka6 Kc5 a5 Qb5+ Ka7 Qxa5+ Kb7 Qb6+ Kc8 Qb2 Kd7 d4 Ke6 d3 Kf5 d2 Ke6 d1=Q,,Queen's Pawn Game,D00,siyoha,siyoha,1843,Mouseslippin_Jimmy,mouseslippin_jimmy,1871,2025-04-25 22:46:18.583,2025-04-25 22:52:37.152
JKGDjjre,True,standard,blitz,blitz,1745620996423,1745621169565,resign,white,d4 g6 c4 d6 Nc3 Nf6 e4 Bg7 Be2 O-O Bg5 h6 Be3 Nbd7 Qd2 Kh7 g4 c5 d5 Ne5 f3 a6 h4 Rb8 Nh3 Qa5 Nf4 b5 g5 Ng8 h5 Nxc4 Bxc4 bxc4 hxg6+ fxg6 gxh6 Bxc3 bxc3 e5 dxe6 Bxe6 Nxe6 Rxf3 Ng5+ Kh8 Nxf3 Re8 Ng5 Re5 Nf7+ Kh7 Nxe5 dxe5 Qd7+,,"King's Indian Defense: Averbakh Variation, Flexible Defense",E73,Mouseslippin_Jimmy,mouseslippin_jimmy,1865,sentient-automata,sentient-automata,1811,2025-04-25 22:43:16.423,2025-04-25 22:46:09.565
nnWeDPwm,True,standard,blitz,blitz,1745620846612,1745620985493,resign,black,e4 c5 Nf3 d6 Bb5+ Bd7 Bxd7+ Nxd7 Nc3 Ngf6 d3 g6 O-O Bg7 Bg5 O-O Qd2 Re8 h4 a6 g3 b5 Kg2 Ng4 Qf4 Nde5 Nxe5 Nxe5 Bh6 Bh8 h5 Qd7 hxg6 hxg6 Nd5 Qg4 Qd2 Ra7 Rh1 Qf3+ Kg1 Qg4 Rh4 Nf3+ Kf1 Nxd2+ Ke1 Nf3+ Ke2 Nxh4+,,"Sicilian Defense: Moscow Variation, Main Line",B52,toledo2029,toledo2029,1844,Mouseslippin_Jimmy,mouseslippin_jimmy,1859,2025-04-25 22:40:46.612,2025-04-25 22:43:05.493
bOtCVkyh,True,standard,blitz,blitz,1745620368346,1745620709190,outoftime,black,d4 f5 c4 e6 g3 Nf6 Bg2 Be7 Nf3 O-O O-O Qe8 Nc3 Bd8 Re1 d6 e4 fxe4 Nxe4 Nxe4 Rxe4 Qg6 Re1 Nd7 Bd2 Nf6 Nh4 Qf7 Qe2 Re8 f4 Nd7 Nf3 Nf6 Ng5 Qg6 Rf1 h6 Nf3 Qh5 Rae1 d5 b3 Ne4 Bb4 c6 Ne5 Qf5 Bxe4 dxe4 Qxe4 Qxe4 Rxe4 Bf6 Kg2 b6 Kf3 a5 Bc3 Bb7 Kf2 c5 Re3 cxd4 Bxd4 Rad8 Bxb6 Rd2+ Re2 Rxe2+ Kxe2 Bd8 Bxd8 Rxd8 Rd1 Rf8 Ke3 Bg2 Rd7 Ra8 a3 Bf1 b4 axb4 axb4 Ra3+ Kd4 Ra1 h4 Rb1 Kc5 Rc1 b5 Rb1 b6 Kh7 b7 Rxb7 Rc7 Rxc7+,,Dutch Defense: Classical Variation,A92,Mouseslippin_Jimmy,mouseslippin_jimmy,1866,nothikito,nothikito,1859,2025-04-25 22:32:48.346,2025-04-25 22:38:29.190
